rec_id,season,town,zone_use,building_type,trade_date,total_price,land_area_ping,building_area_ping,area_ping,unit_price_ping,address,is_land_only,is_special
1883586578903451366,115S2,秀水鄉,特定農業區,其他,1141231,3539160.0,34.18,0.0,34.18,103545.0,馬興段1282地號,True,False
5136698649982166528,115S2,埔鹽鄉,特定農業區,其他,1141217,293930.0,15.85,0.0,15.85,18544.0,成功段1996-14地號,True,False
2524182071409065825,115S2,秀水鄉,都市：其他:道路用地,其他,1141231,6942048.0,86.77,0.0,86.77,80005.0,埔崙段622-1地號,True,False
5580875098743353729,115S2,埔鹽鄉,鄉村區,其他,1141208,70000.0,4.63,0.0,4.63,15119.0,和平段386-10地號,True,False
2931299034225885013,115S2,埔心鄉,住,華廈(10層含以下有電梯),1141223,13150000.0,9.2,51.97,51.97,253031.0,彰化縣埔心鄉員林大道七段８１號三樓之１,False,False
5308940585298086651,115S2,埤頭鄉,都市：其他:道路用地,其他,1141201,398695.0,6.05,0.0,6.05,65900.0,永豐段644地號,True,False
3466433899743409038,115S2,溪湖鎮,農,其他,1141224,249376.0,23.57,0.0,23.57,10580.0,北勢段931-1地號,True,False
609789415589217398,115S2,溪湖鎮,商,透天厝,1141207,17000000.0,73.81,46.32,46.32,367012.0,彰化縣溪湖鎮平和街１８１號,False,False
3839489986278483970,115S2,溪湖鎮,住,透天厝,1141224,5700000.0,26.62,48.64,48.64,117188.0,彰化縣溪湖鎮尚德街５８巷４號,False,False
9122879257926594487,115S2,埔心鄉,住,華廈(10層含以下有電梯),1141211,8800000.0,11.09,36.36,36.36,242024.0,彰化縣埔心鄉大信街１３號四樓之２,False,False
3000927577756994087,115S2,埔心鄉,住,華廈(10層含以下有電梯),1141208,8800000.0,11.09,36.36,36.36,242024.0,彰化縣埔心鄉大信街１３號二樓之２,False,False
296515159549285753,115S2,埔心鄉,住,華廈(10層含以下有電梯),1141215,8800000.0,11.09,36.36,36.36,242024.0,彰化縣埔心鄉大信街１３號五樓之２,False,False
8410060877571232150,115S2,埔心鄉,住,華廈(10層含以下有電梯),1141211,7800000.0,8.38,28.08,28.08,277778.0,彰化縣埔心鄉大信街１３號二樓之１,False,False
3267170871293510989,115S2,溪湖鎮,住,華廈(10層含以下有電梯),1141221,2850000.0,3.06,16.96,16.96,168042.0,彰化縣溪湖鎮彰水路四段１４８巷３號十樓之二,False,False
2180388001546344176,115S2,埔心鄉,住,華廈(10層含以下有電梯),1141215,12000000.0,15.01,41.41,41.41,289785.0,彰化縣埔心鄉永坡路三段４２０號五樓之１,False,False
3488149460560482036,115S2,秀水鄉,鄉村區,透天厝,1141225,7000000.0,21.39,37.72,37.72,185578.0,彰化縣秀水鄉水尾巷１３３弄１５號,False,False
7415753683899707749,115S2,埔心鄉,農,透天厝,1141227,11390000.0,516.37,78.8,78.8,144543.0,彰化縣埔心鄉仁和路１０３號,False,True
1303151765277040654,115S2,埔心鄉,農,透天厝,1141227,3440000.0,172.12,26.27,26.27,130948.0,彰化縣埔心鄉仁和路１０３號,False,True
1988163000034012599,115S2,溪湖鎮,特定農業區,透天厝,1141229,13580000.0,28.01,53.35,53.35,254545.0,彰化縣溪湖鎮彰水路四段４８２巷２１弄３號,False,False
715355197393522857,115S2,溪湖鎮,鄉村區,透天厝,1141230,10000000.0,56.73,58.68,58.68,170416.0,彰化縣溪湖鎮員鹿路四段６９１號,False,False
4606408883141782555,115S2,埔心鄉,鄉村區,其他,1141213,4680000.0,41.34,0.0,41.34,113208.0,太平西段805地號,True,False
4411250957269781085,115S2,溪湖鎮,住,透天厝,1141231,6000000.0,40.84,70.59,70.59,84998.0,彰化縣溪湖鎮太平街２０５號,False,True
4502011154561174118,115S2,埔心鄉,特定農業區,透天厝,1141217,11680000.0,50.91,52.01,52.01,224572.0,彰化縣埔心鄉五通南路２５７巷１０號,False,False
6240943171744494600,115S2,溪湖鎮,住,華廈(10層含以下有電梯),1141209,9800000.0,11.56,30.68,30.68,319426.0,彰化縣溪湖鎮大竹一街１５號五樓,False,False
2674565652693156403,115S2,溪湖鎮,農,其他,1141224,2325000.0,68.06,0.0,68.06,34161.0,湳底段404-1地號,True,False
8538790045579345763,115S2,溪湖鎮,農,其他,1141224,4175000.0,122.21,0.0,122.21,34163.0,湳底段404地號,True,False
8090217988940232513,115S2,溪湖鎮,特定農業區,其他,1141228,15000000.0,645.84,0.0,645.84,23226.0,西安段501地號,True,False
8850693960996002843,115S2,秀水鄉,特定農業區,透天厝,1141213,4100000.0,272.65,26.73,26.73,153386.0,彰化縣秀水鄉曾褔巷９７號,False,True
2639631087485273590,115S2,埤頭鄉,鄉村區,透天厝,1141227,3900000.0,32.97,46.92,46.92,83120.0,彰化縣埤頭鄉新生路１２２巷２６之３號,False,False
7805012709270990636,115S2,埔心鄉,住,華廈(10層含以下有電梯),1141211,8800000.0,11.09,36.36,36.36,242024.0,彰化縣埔心鄉大信街１３號三樓之２,False,False
6027523428621099453,115S2,埔心鄉,農,其他,1141123,8621868.0,505.93,0.0,505.93,17042.0,霖興段379-4地號,True,False
5598700152066455,115S2,溪湖鎮,住,透天厝,1141109,12000000.0,18.52,43.04,43.04,278810.0,彰化縣溪湖鎮興農街１７１號,False,False
8391078028754211515,115S2,埤頭鄉,鄉村區,透天厝,1141123,10000000.0,216.87,36.97,36.97,270490.0,彰化縣埤頭鄉庄子路２８２巷３３號,False,False
2269794693520609911,115S2,埔心鄉,特定農業區,透天厝,1141128,51680000.0,785.79,94.67,94.67,545896.0,彰化縣埔心鄉新生路６５號,False,False
3838847751817295104,115S2,埔心鄉,鄉村區,其他,1141115,9287072.0,72.91,0.0,72.91,127377.0,太平西段810-13地號,True,False
1990417686089512095,115S2,埔心鄉,農,其他,1141110,1400000.0,39.14,0.0,39.14,35769.0,新興段384-3地號,True,False
4920051244033451738,115S2,埔鹽鄉,鄉村區,透天厝,1141119,9380000.0,36.75,45.5,45.5,206154.0,彰化縣埔鹽鄉好金路１巷８之２９號,False,False
642986911982704878,115S2,秀水鄉,鄉村區,透天厝,1141027,8530000.0,20.57,45.67,45.67,186775.0,彰化縣秀水鄉民生街４２６巷２０之１號,False,False
3916208466195156046,115S2,溪湖鎮,特定農業區,透天厝,1141008,14280000.0,27.26,51.64,51.64,276530.0,彰化縣溪湖鎮彰水路四段４８２巷２１弄１２號,False,False
7330586555606901832,115S2,埔心鄉,鄉村區,其他,1141002,7426123.0,59.41,0.0,59.41,124998.0,太平東段1043地號,True,True
1730964516420168161,115S2,埔心鄉,鄉村區,其他,1141002,3713061.0,29.71,0.0,29.71,124977.0,太平東段1043地號,True,True
4228648013538994219,115S2,溪湖鎮,鄉村區,其他,1141011,6020000.0,64.13,0.0,64.13,93872.0,北勢段990地號,True,False
7544591077205438894,115S2,溪湖鎮,特定農業區,透天厝,1141003,27380000.0,48.71,107.39,107.39,254959.0,彰化縣溪湖鎮彰水路四段４８２巷２１弄２號,False,False
8599971019972447163,115S2,秀水鄉,住,透天厝,1141029,19600000.0,34.05,76.6,76.6,255875.0,彰化縣秀水鄉枋林巷７１之１２號,False,False
7841235078262503827,115S2,埔鹽鄉,鄉村區,透天厝,1141015,8000000.0,31.67,39.25,39.25,203822.0,彰化縣埔鹽鄉好金路１巷８之３１號,False,False
4537641405895358461,115S2,埔鹽鄉,特定農業區,透天厝,1141017,11000000.0,30.25,54.63,54.63,201355.0,彰化縣埔鹽鄉好金路３１之１８號,False,False
1429179767872155480,115S2,埔鹽鄉,特定農業區,透天厝,1141017,11100000.0,32.97,54.63,54.63,203185.0,彰化縣埔鹽鄉好金路３１之１９號,False,False
1048913393351498540,115S2,埔心鄉,住,透天厝,1140930,7500000.0,42.45,44.81,44.81,167373.0,彰化縣埔心鄉員鹿路五段２１２巷３５弄１號,False,False
5570178053799149908,115S2,秀水鄉,特定農業區,其他,1140930,4023900.0,358.01,0.0,358.01,11240.0,陝西段916地號,True,True
7160426958726348316,115S2,秀水鄉,特定農業區,其他,1140925,2720000.0,530.28,0.0,530.28,5129.0,合興段972地號,True,False
8570031129328382340,115S2,秀水鄉,農,其他,1140916,1714240.0,53.24,0.0,53.24,32198.0,東興段778-5地號,True,False
3595764064675656753,115S2,埔鹽鄉,住,其他,1140903,17310987.0,120.75,0.0,120.75,143362.0,新光明段605地號,True,False
6642556455843934384,115S2,秀水鄉,特定農業區,透天厝,1140803,6000000.0,25.41,40.84,40.84,146915.0,彰化縣秀水鄉彰馬街２２４之１０號,False,False
4118837062969188160,115S2,埔鹽鄉,特定農業區,透天厝,1140820,6000000.0,27.53,52.42,52.42,114460.0,彰化縣埔鹽鄉番金路２巷１６之１７號,False,False
6470184649750374017,115S2,埔鹽鄉,特定農業區,其他,1140702,9800000.0,847.0,0.0,847.0,11570.0,成功段1892地號,True,False
8002198697002442101,115S2,埔鹽鄉,鄉村區,透天厝,1140722,9000000.0,34.76,42.88,42.88,209888.0,彰化縣埔鹽鄉好金路１巷８之２７號,False,False
3067130424179117280,115S2,溪湖鎮,特定農業區,華廈(10層含以下有電梯),1140522,7950000.0,11.86,31.26,31.26,254319.0,彰化縣溪湖鎮大溪路青宅巷１３之１號三樓之３,False,False
348165979955213494,115S2,埤頭鄉,鄉村區,其他,1140330,8541600.0,142.37,0.0,142.37,59996.0,彰興段758地號,True,False
630411804351995881,115S2,埤頭鄉,一般農業區,其他,1140330,2200000.0,295.56,0.0,295.56,7443.0,彰興段756地號,True,False
1249545283876340077,115S2,埔鹽鄉,特定農業區,其他,1140314,15173300.0,137.03,0.0,137.03,110730.0,東榮段448-11地號,True,False
711700952859621724,115S2,埔鹽鄉,特定農業區,其他,1140314,324500.0,5.9,0.0,5.9,55000.0,東榮段448-7地號,True,False
5865468519117029144,115S2,埔鹽鄉,住,透天厝,1131216,210000000.0,683.66,1065.42,1065.42,197105.0,彰化縣埔鹽鄉中正路１０７號,False,False
8691791803538910416,115S2,埔心鄉,住,華廈(10層含以下有電梯),1131110,12980000.0,11.05,33.47,33.47,387810.0,彰化縣埔心鄉明泉街１７５號五樓之２,False,False
4253992397592076112,115S2,埔鹽鄉,住,透天厝,1131125,9980000.0,32.01,48.41,48.41,206156.0,彰化縣埔鹽鄉員鹿路二段１１７巷２８弄１０號,False,False
4061321746587266789,115S2,埤頭鄉,鄉村區,透天厝,1131012,15680000.0,61.33,61.92,61.92,253230.0,彰化縣埤頭鄉竹圍路１６５巷１１弄２號,False,False
7574995773726546630,115S2,埤頭鄉,鄉村區,透天厝,1131022,14980000.0,56.43,55.7,55.7,268941.0,彰化縣埤頭鄉竹圍路１６５巷１１弄６號,False,False
3607302214328614153,115S2,埔心鄉,住,華廈(10層含以下有電梯),1130902,6680000.0,6.6,17.24,17.24,387471.0,彰化縣埔心鄉明泉街１７５號四樓之１,False,False
4323358001155285085,115S2,埔心鄉,住,華廈(10層含以下有電梯),1130910,9360000.0,9.21,26.93,26.93,347568.0,彰化縣埔心鄉明泉街１７５號二樓之５,False,False
5385145576027544957,115S2,埔心鄉,住,華廈(10層含以下有電梯),1130803,9480000.0,9.24,26.96,26.96,351632.0,彰化縣埔心鄉明泉街１７５號二樓之３,False,False
7854757820095111609,115S2,埔心鄉,住,華廈(10層含以下有電梯),1130804,11080000.0,9.24,28.76,28.76,385257.0,彰化縣埔心鄉明泉街１７５號五樓之３,False,False
1206902654503349623,115S2,埔心鄉,住,華廈(10層含以下有電梯),1130804,11080000.0,9.21,28.73,28.73,385660.0,彰化縣埔心鄉明泉街１７５號五樓之５,False,False
4914733060502756088,115S2,埔心鄉,住,華廈(10層含以下有電梯),1130803,6580000.0,6.89,17.91,17.91,367393.0,彰化縣埔心鄉明泉街１７５號二樓之１,False,False
2928815615297694847,115S2,埔心鄉,鄉村區,透天厝,1130706,13610000.0,27.63,58.06,58.06,234413.0,彰化縣埔心鄉南昌東路１０９之５號,False,False
2768713967937322602,115S2,埔心鄉,住,華廈(10層含以下有電梯),1130717,6480000.0,6.6,17.24,17.24,375870.0,彰化縣埔心鄉明泉街１７５號五樓之１,False,False
168877034340042226,115S2,埔心鄉,住,華廈(10層含以下有電梯),1130730,13430000.0,11.17,33.67,33.67,398871.0,彰化縣埔心鄉明泉街１７５號二樓之２,False,False
2682555829580249408,115S2,埔心鄉,住,華廈(10層含以下有電梯),1130714,12580000.0,11.05,33.47,33.47,375859.0,彰化縣埔心鄉明泉街１７５號三樓之２,False,False
4635361316161041542,115S2,埔心鄉,住,華廈(10層含以下有電梯),1130709,12680000.0,11.05,33.47,33.47,378847.0,彰化縣埔心鄉明泉街１７５號四樓之２,False,False
2724075985446477583,115S2,埔心鄉,住,華廈(10層含以下有電梯),1130712,9760000.0,9.21,26.93,26.93,362421.0,彰化縣埔心鄉明泉街１７５號三樓之５,False,False
4419614528955952134,115S2,埔心鄉,住,華廈(10層含以下有電梯),1130709,9760000.0,9.21,26.93,26.93,362421.0,彰化縣埔心鄉明泉街１７５號四樓之５,False,False
97407757586722228,115S2,埔心鄉,住,華廈(10層含以下有電梯),1130708,5980000.0,6.6,17.24,17.24,346868.0,彰化縣埔心鄉明泉街１７５號三樓之１,False,False
8447710627869343209,115S2,埔鹽鄉,鄉村區,透天厝,1130715,10400000.0,24.5,45.59,45.59,228120.0,彰化縣埔鹽鄉大新路２巷８３之５３號,False,False
5067181105231355092,115S2,溪湖鎮,住,透天厝,1130712,13600000.0,29.53,50.53,50.53,269147.0,彰化縣溪湖鎮糖南街１５５號,False,False
4119058875537756163,115S2,溪湖鎮,住,透天厝,1130718,13650000.0,25.0,53.9,53.9,253247.0,彰化縣溪湖鎮糖南街２１１號,False,True
3039573614864041146,115S2,溪湖鎮,住,透天厝,1130714,12900000.0,26.64,49.98,49.98,258103.0,彰化縣溪湖鎮糖南街２０３號,False,False
8938236517737949257,115S2,溪湖鎮,住,透天厝,1130702,12600000.0,29.54,50.51,50.51,249456.0,彰化縣溪湖鎮糖南街１８７號,False,False
1735889308029320036,115S2,溪湖鎮,住,透天厝,1130705,12400000.0,33.4,50.51,50.51,245496.0,彰化縣溪湖鎮糖南街１７７號,False,False
7079168359567178638,115S2,溪湖鎮,住,透天厝,1130714,12500000.0,32.26,50.35,50.35,248262.0,彰化縣溪湖鎮糖南街１７５號,False,False
3076812537364065477,115S2,埔心鄉,鄉村區,透天厝,1130621,12600000.0,27.1,52.21,52.21,241333.0,彰化縣埔心鄉南昌東路１０９之６號,False,False
885576739298671555,115S2,埔心鄉,鄉村區,透天厝,1130618,12500000.0,27.14,52.21,52.21,239418.0,彰化縣埔心鄉南昌東路１０９之７號,False,False
79494955161288166,115S2,埔心鄉,鄉村區,透天厝,1130615,15200000.0,36.99,65.67,65.67,231460.0,彰化縣埔心鄉南昌東路１２５號,False,False
3367393337083092525,115S2,埔心鄉,鄉村區,透天厝,1130612,12500000.0,27.18,52.21,52.21,239418.0,彰化縣埔心鄉南昌東路１０９之８號,False,False
8006005948248276912,115S2,溪湖鎮,住,透天厝,1130629,12900000.0,26.64,51.01,51.01,252892.0,彰化縣溪湖鎮糖南街２０５號,False,False
4696201206009419626,115S2,埔鹽鄉,鄉村區,透天厝,1130515,11200000.0,30.25,46.48,46.48,240964.0,彰化縣埔鹽鄉大新路２巷８３之５０號,False,False
5345723374836944006,115S2,埔鹽鄉,鄉村區,透天厝,1130515,10400000.0,24.8,45.59,45.59,228120.0,彰化縣埔鹽鄉大新路２巷８３之５１號,False,False
1327336873535398213,115S2,埔心鄉,住,透天厝,1130512,14380000.0,37.37,45.32,45.32,317299.0,彰化縣埔心鄉員鹿路二段５３４巷１６號,False,False
932802324746618100,115S2,溪湖鎮,住,透天厝,1130518,13600000.0,29.61,50.53,50.53,269147.0,彰化縣溪湖鎮糖南街１５３號,False,False
3614712353018872275,115S2,埔鹽鄉,鄉村區,透天厝,1130401,10000000.0,22.99,45.59,45.59,219346.0,彰化縣埔鹽鄉大新路２巷８３之５６號,False,False
7917533404519187878,115S2,埔心鄉,住,透天厝,1130426,14000000.0,31.69,50.68,50.68,276243.0,彰化縣埔心鄉員鹿路二段５３４巷３０號,False,True
7711097859180498982,115S2,埔心鄉,住,透天厝,1130408,12260000.0,31.97,43.26,43.26,283403.0,彰化縣埔心鄉員鹿路二段５３４巷１８號,False,True
1601345646374779917,115S2,埔心鄉,住,透天厝,1130402,12370000.0,33.08,44.29,44.29,279296.0,彰化縣埔心鄉員鹿路二段５３４巷９弄１１號,False,True
5822397216171211189,115S2,溪湖鎮,住,透天厝,1130416,13500000.0,28.82,50.53,50.53,267168.0,彰化縣溪湖鎮糖南街１５７號,False,False
8092510512493121592,115S2,溪湖鎮,住,透天厝,1130416,13500000.0,28.36,50.53,50.53,267168.0,彰化縣溪湖鎮糖南街１６３號,False,False
950747502438795087,115S2,溪湖鎮,住,透天厝,1130414,12600000.0,30.72,50.51,50.51,249456.0,彰化縣溪湖鎮糖南街１８５號,False,False
3354235413125622253,115S2,溪湖鎮,住,透天厝,1130329,12800000.0,28.19,50.6,50.6,252964.0,彰化縣溪湖鎮糖南街１９７號,False,False
2330577558802210702,115S2,溪湖鎮,住,透天厝,1130323,12500000.0,31.12,50.51,50.51,247476.0,彰化縣溪湖鎮糖南街１８３號,False,False
374436082836704859,115S2,埔心鄉,住,透天厝,1130229,13120000.0,27.94,44.5,44.5,294831.0,彰化縣埔心鄉員鹿路二段５３４巷９弄５號,False,False
8149480708547340654,115S2,溪湖鎮,住,透天厝,1130120,14200000.0,32.11,50.73,50.73,279913.0,彰化縣溪湖鎮糖南街２１９號,False,False
6397346225885747551,115S2,溪湖鎮,住,透天厝,1121019,13700000.0,34.44,51.1,51.1,268102.0,彰化縣溪湖鎮糖南街１５１號,False,False
9142940534734695352,115S2,溪湖鎮,住,透天厝,1120813,13500000.0,28.41,50.53,50.53,267168.0,彰化縣溪湖鎮糖南街１６５號,False,False
7407536608877156191,115S2,溪湖鎮,住,透天厝,1120602,13500000.0,28.88,50.53,50.53,267168.0,彰化縣溪湖鎮糖南街１５９號,False,False
4326319548407222750,115S2,溪湖鎮,住,透天厝,1120613,13600000.0,29.11,50.53,50.53,269147.0,彰化縣溪湖鎮糖南街１６９號,False,False
6953096349480810308,115S2,溪湖鎮,住,透天厝,1120630,12200000.0,27.52,50.6,50.6,241107.0,彰化縣溪湖鎮糖南街１９３號,False,False
2462409354690847600,115S2,溪湖鎮,住,透天厝,1120516,13600000.0,28.66,50.53,50.53,269147.0,彰化縣溪湖鎮糖南街１６７號,False,False
5286263836610813292,115S2,溪湖鎮,住,透天厝,1120516,13700000.0,30.43,50.53,50.53,271126.0,彰化縣溪湖鎮糖南街１７１號,False,False
325268656914163704,115S2,溪湖鎮,住,透天厝,1120527,13700000.0,27.37,54.72,54.72,250365.0,彰化縣溪湖鎮糖南街２１５號,False,False
955509827732120870,115S2,溪湖鎮,住,透天厝,1120516,12900000.0,27.05,49.98,49.98,258103.0,彰化縣溪湖鎮糖南街２０１號,False,False
4432789042403920477,115S2,溪湖鎮,住,透天厝,1120504,13100000.0,39.05,51.01,51.01,256812.0,彰化縣溪湖鎮糖南街２０７號,False,False
4745693473239382104,115S2,溪湖鎮,住,透天厝,1120425,13700000.0,28.75,54.72,54.72,250365.0,彰化縣溪湖鎮糖南街２１７號,False,False
5371960846416669387,115S2,秀水鄉,鄉村區,透天厝,1150211,10600000.0,28.47,45.41,45.41,233429.0,彰化縣秀水鄉金興段古蒼巷26號附近,False,False
7496558187591620971,115S2,秀水鄉,特定農業區,華廈(10層含以下有電梯),1150308,6760000.0,9.08,23.59,23.59,286562.0,彰化縣秀水鄉大厝巷,False,False
6509875306906501637,115S2,秀水鄉,鄉村區,透天厝,1150314,11000000.0,28.82,41.84,41.84,262906.0,彰化縣秀水鄉金興段古蒼巷26號附近,False,False
2333093878115267294,115S2,秀水鄉,鄉村區,透天厝,1150314,11000000.0,28.82,41.84,41.84,262906.0,彰化縣秀水鄉金興段古蒼巷26號附近,False,False
663961952904073026,115S2,溪湖鎮,住,透天厝,1150309,12580000.0,28.49,44.25,44.25,284294.0,彰化縣溪湖鎮崙子腳路大庭巷,False,False
4136488474416876328,115S2,埔心鄉,住,透天厝,1150314,13660000.0,24.28,45.12,45.12,302748.0,彰化縣埔心鄉國義路150巷,False,False
7556009443842583749,115S2,秀水鄉,鄉村區,透天厝,1150321,9980000.0,25.62,41.16,41.16,242468.0,彰化縣秀水鄉金興段古蒼巷26號附近,False,False
5196523100820721201,115S2,埔鹽鄉,鄉村區,透天厝,1150321,7880000.0,28.02,32.62,32.62,241570.0,彰化縣埔鹽鄉大新路,False,False
659346447514018013,115S2,埔心鄉,鄉村區,透天厝,1150329,10580000.0,29.75,40.56,40.56,260848.0,彰化縣埔心鄉五賢路近大溪路三段,False,False
548423149588115190,115S2,埔心鄉,鄉村區,透天厝,1150323,10480000.0,29.75,40.56,40.56,258383.0,彰化縣埔心鄉五賢路近大溪路三段,False,False
5278793781476080997,115S2,埔心鄉,鄉村區,透天厝,1150316,10700000.0,31.19,40.56,40.56,263807.0,彰化縣埔心鄉五賢路近大溪路三段,False,False
4829336517097991192,115S2,埔心鄉,鄉村區,華廈(10層含以下有電梯),1150311,8430000.0,6.18,26.92,26.92,313150.0,彰化縣埔心鄉員鹿路一段,False,False
915199988469714801,115S2,埔心鄉,鄉村區,華廈(10層含以下有電梯),1150313,9150000.0,7.09,30.23,30.23,302679.0,彰化縣埔心鄉員鹿路一段,False,False
6786230258916026503,115S2,溪湖鎮,商,住宅大樓(11層含以上有電梯),1150314,12800000.0,5.94,43.61,43.61,293511.0,彰化縣溪湖鎮光平街109號旁,False,False
2391828383116127196,115S2,埔心鄉,鄉村區,透天厝,1150412,12880000.0,37.25,46.85,46.85,274920.0,彰化縣埔心鄉五賢路近大溪路三段,False,False
886111318664787982,115S2,埔心鄉,鄉村區,透天厝,1150315,18200000.0,28.62,77.59,77.59,234566.0,彰化縣埔心鄉大溪路二段,False,False
4444616246225993255,115S2,埔心鄉,鄉村區,透天厝,1150316,14480000.0,25.63,61.79,61.79,234342.0,彰化縣埔心鄉大溪路二段,False,False
3699635474075794701,115S2,埔心鄉,鄉村區,透天厝,1150315,18500000.0,30.0,78.65,78.65,235219.0,彰化縣埔心鄉大溪路二段,False,False
768700788913441584,115S2,秀水鄉,鄉村區,透天厝,1150412,10300000.0,25.02,40.25,40.25,255901.0,彰化縣秀水鄉金興段古蒼巷26號附近,False,False
8176759794755353502,115S2,埔心鄉,鄉村區,透天厝,1150322,18250000.0,28.93,77.59,77.59,235211.0,彰化縣埔心鄉大溪路二段,False,False
2798925877417374633,115S2,埔心鄉,鄉村區,透天厝,1150323,18920000.0,28.96,82.11,82.11,230423.0,彰化縣埔心鄉大溪路二段,False,True
2321400949229916262,115S2,埔心鄉,鄉村區,透天厝,1150324,19020000.0,29.75,82.11,82.11,231640.0,彰化縣埔心鄉大溪路二段,False,True
4322334664057960037,115S2,埔心鄉,鄉村區,透天厝,1150322,11600000.0,30.1,43.08,43.08,269266.0,彰化縣埔心鄉大溪路二段,False,False
1277304152637743725,115S2,埔心鄉,鄉村區,透天厝,1150330,11800000.0,32.46,43.0,43.0,274419.0,彰化縣埔心鄉大溪路二段,False,False
5702178886264037121,115S2,埔心鄉,鄉村區,透天厝,1150411,18300000.0,28.56,77.59,77.59,235855.0,彰化縣埔心鄉大溪路二段,False,False
2825367804327455687,115S2,埔心鄉,鄉村區,透天厝,1150411,12380000.0,30.89,45.65,45.65,271194.0,彰化縣埔心鄉大溪路二段,False,False
782097033347002029,115S2,埔心鄉,鄉村區,透天厝,1150327,12650000.0,33.2,45.65,45.65,277108.0,彰化縣埔心鄉大溪路二段,False,False
1503698067237820444,115S2,埔鹽鄉,鄉村區,透天厝,1150420,8300000.0,33.09,32.86,32.86,252587.0,彰化縣埔鹽鄉大新路,False,False
7817821767248966602,115S2,溪湖鎮,住,透天厝,1150415,18800000.0,39.35,57.78,57.78,325372.0,彰化縣溪湖鎮彰化縣溪湖鎮大溪路二段73巷,False,False
246983256001435443,115S2,埔心鄉,鄉村區,透天厝,1150418,9830000.0,27.63,42.37,42.37,232004.0,彰化縣埔心鄉五賢路近大溪路三段,False,False
8152995735296389889,115S2,秀水鄉,住,住宅大樓(11層含以上有電梯),1150424,11000000.0,9.34,36.85,36.85,298507.0,彰化縣秀水鄉彰水路一段764號旁,False,False
7946138287888956738,115S2,溪湖鎮,住,華廈(10層含以下有電梯),1150420,10430000.0,12.62,32.63,32.63,319644.0,彰化縣溪湖鎮彰水路四段235巷91號對面,False,False
8093001342620089837,115S2,秀水鄉,鄉村區,透天厝,1150428,9980000.0,24.96,40.25,40.25,247950.0,彰化縣秀水鄉金興段古蒼巷26號附近,False,False
2965461673291397234,115S2,溪湖鎮,鄉村區,透天厝,1150424,11520000.0,27.1,41.32,41.32,278800.0,彰化縣溪湖鎮湳底路,False,False
6606111800490923454,115S2,溪湖鎮,住,透天厝,1150425,13800000.0,33.26,46.65,46.65,295820.0,彰化縣溪湖鎮崙子腳路大庭巷,False,False
8059648833181988592,115S2,埔心鄉,鄉村區,透天厝,1150426,11700000.0,32.53,43.0,43.0,272093.0,彰化縣埔心鄉大溪路二段,False,False
1836726872765588846,115S2,埔心鄉,鄉村區,透天厝,1150503,11500000.0,29.12,43.0,43.0,267442.0,彰化縣埔心鄉大溪路二段,False,False
